,Items,Support,Confidence,Ground Truth
0,"{'wifi betplay mikrotik', 'ABB'}",0.0040424891411860835,1.0,MikroTik | router | 
224,"{'mikrotik mikrotik', 'S-2HND'}",0.005590676471853094,0.8441558441558441,"MikroTik,MikroTik | router,router | "
225,"{'mikrotik mikrotik', 'S-4S'}",0.002795338235926547,0.9420289855072463,"MikroTik,MikroTik | router,router | "
226,"{'mikrotik mikrotik', 'S1'}",0.005590676471853094,0.8843537414965986,"MikroTik,MikroTik | router,router | "
227,"{'SIAMOSERVIZISOLUZIONIWI4SPOTWI4TOWERISP', 'mikrotik mikrotik'}",0.016772029415559282,0.9558823529411764,"MikroTik,MikroTik | router,router | "
228,"{'SOCKS4', 'mikrotik mikrotik'}",0.002795338235926547,0.8783783783783784,"MikroTik,MikroTik | router,router | "
229,"{'SOLUTIONS3G', 'mikrotik mikrotik'}",0.016772029415559282,0.9701492537313433,"MikroTik,MikroTik | router,router | "
230,"{'SPRINT', 'ljubomir dudic mikrotik'}",0.001161140498000258,0.5094339622641509,MikroTik | router | 
231,"{'mikrotik mikrotik', 'SWITCH'}",0.07547413237001677,0.6008216364258815,"MikroTik,MikroTik | router,router | "
232,"{'TCP8', 'mikrotik mikrotik'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
233,"{'TEAM', 'ljubomir dudic mikrotik'}",0.0012041457016298972,0.5833333333333334,MikroTik | router | 
234,"{'mikrotik mikrotik', 'TECHNOLOGYFOUNDED1996HEADQUARTERSLATVIA'}",0.002795338235926547,0.8666666666666667,"MikroTik,MikroTik | router,router | "
235,"{'europa mikrotik', 'TELTONIKA'}",0.008644045929557476,1.0,MikroTik | router | 
236,"{'mikrotik mikrotik', 'THEMFOLLOW386'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
237,"{'axis camera', 'TOSHIBA'}",0.0028383434395561863,0.6599999999999999,210 Network Camera | camera | 
238,"{'mikrotik mikrotik', 'U-5HND'}",0.005590676471853094,0.9558823529411764,"MikroTik,MikroTik | router,router | "
239,"{'mikrotik mikrotik', 'US-8'}",0.008386014707779641,0.8590308370044053,"MikroTik,MikroTik | router,router | "
240,"{'mikrotik mikrotik', 'V2'}",0.002795338235926547,0.6565656565656566,"MikroTik,MikroTik | router,router | "
241,"{'mikrotik mikrotik', 'V2.6'}",0.002795338235926547,0.8666666666666667,"MikroTik,MikroTik | router,router | "
242,"{'V3', 'mikrotik mikrotik'}",0.002795338235926547,0.6018518518518519,"MikroTik,MikroTik | router,router | "
243,"{'V3.3', 'mikrotik mikrotik'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
244,"{'V6', 'mikrotik mikrotik'}",0.011181352943706188,0.8813559322033897,"MikroTik,MikroTik | router,router | "
245,"{'mikrotik mikrotik', 'WI4SPOT'}",0.016772029415559282,0.9558823529411764,"MikroTik,MikroTik | router,router | "
246,"{'mikrotik mikrotik', 'WI4TOWER'}",0.016772029415559282,0.9558823529411764,"MikroTik,MikroTik | router,router | "
247,"{'wifi betplay mikrotik', 'ABB', 'CAMERA'}",0.0020212445705930417,1.0,MikroTik | router | 
248,"{'wifi betplay mikrotik', 'ABB', 'CAMERA'}",0.0020212445705930417,0.5,MikroTik | router | 
249,"{'wifi betplay mikrotik', 'ABB', 'CAMERA'}",0.0020212445705930417,0.5,MikroTik | router | 
250,"{'wifi betplay mikrotik', 'ABB', 'GATEWAY'}",0.0020212445705930417,1.0,MikroTik | router | 
251,"{'wifi betplay mikrotik', 'ABB', 'GATEWAY'}",0.0020212445705930417,0.5,MikroTik | router | 
252,"{'wifi betplay mikrotik', 'ABB', 'GATEWAY'}",0.0020212445705930417,0.5,MikroTik | router | 
253,"{'AGOSTO', 'CAMERA', 'ljubomir dudic mikrotik'}",0.0010321248871113405,1.0,MikroTik | router | 
254,"{'AGOSTO', 'CAMERA', 'ljubomir dudic mikrotik'}",0.0010321248871113405,1.0,MikroTik | router | 
255,"{'MODEM', 'ASUS', 'asus dsl-ac52u'}",0.0030533694577043824,0.6513761467889908,DSL-AC52U | soho router | 
256,"{'asus dsl-ac68u', 'MODEM', 'ASUS'}",0.002537307014148712,0.5841584158415842,DSL-AC68U | soho router | 
257,"{'MODEM', 'ASUS', 'asus rt-ac56u'}",0.004472541177482476,0.5048543689320389,RT-AC56U | soho router | 
258,"{'PRINTER', 'asus rt-ac52u', 'ASUS'}",0.0010751300907409797,0.5,RT-AC52U | soho router | 
259,"{'asus rt-ac56r', 'PRINTER', 'ASUS'}",0.0015911925342966498,0.6065573770491802,RT-AC56R | soho router | 
260,"{'PRINTER', 'asus rt-ac56u', 'ASUS'}",0.0015481873306670106,0.5,RT-AC56U | soho router | 
261,"{'asus rt-ac66u', 'PRINTER', 'ASUS'}",0.001118135294370619,0.52,RT-AC66U | soho router | 
262,"{'PRINTER', 'ASUS', 'asus rt-ac68w'}",0.0010751300907409797,1.0,RT-AC68W | soho router | 
263,"{'ROUTER', 'ASUS', 'asus dsl-ac52u'}",0.003397411086741496,0.5231788079470199,DSL-AC52U | soho router | 
264,"{'ROUTER', 'ASUS', 'asus dsl-ac52u'}",0.003397411086741496,0.5851851851851853,DSL-AC52U | soho router | 
265,"{'asus dsl-ac56u', 'ROUTER', 'ASUS'}",0.0010321248871113405,0.5853658536585367,DSL-AC56U | soho router | 
266,"{'asus dsl-ac56u', 'ROUTER', 'ASUS'}",0.0010321248871113405,0.631578947368421,DSL-AC56U | soho router | 
267,"{'ROUTER', 'asus dsl-ac68u', 'ASUS'}",0.0028383434395561863,0.5238095238095238,DSL-AC68U | soho router | 
268,"{'asus rt-ac3100', 'ROUTER', 'ASUS'}",0.0015051821270373716,0.9722222222222223,RT-AC3100 | soho router | 
269,"{'asus rt-ac3100', 'ROUTER', 'ASUS'}",0.0015051821270373716,0.945945945945946,RT-AC3100 | soho router | 
270,"{'asus rt-ac3200', 'ROUTER', 'ASUS'}",0.008859071947705672,0.9903846153846153,RT-AC3200 | soho router | 
271,"{'asus rt-ac3200', 'ROUTER', 'ASUS'}",0.008859071947705672,0.7006802721088435,RT-AC3200 | soho router | 
272,"{'ROUTER', 'asus rt-ac51u', 'ASUS'}",0.0018922289597041243,0.88,RT-AC51U | soho router | 
273,"{'ROUTER', 'asus rt-ac51u', 'ASUS'}",0.0018922289597041243,0.8148148148148149,RT-AC51U | soho router | 
274,"{'ROUTER', 'asus rt-ac52u', 'ASUS'}",0.0030963746613340212,0.7346938775510203,RT-AC52U | soho router | 
275,"{'ROUTER', 'asus rt-ac52u', 'ASUS'}",0.0030963746613340212,0.75,RT-AC52U | soho router | 
276,"{'ROUTER', 'asus rt-ac5300', 'ASUS'}",0.003526426697630413,0.9761904761904762,RT-AC5300 | soho router | 
277,"{'ROUTER', 'asus rt-ac5300', 'ASUS'}",0.003526426697630413,0.7884615384615383,RT-AC5300 | soho router | 
278,"{'ROUTER', 'asus rt-ac55uhp', 'ASUS'}",0.004128499548445362,0.8571428571428572,RT-AC55UHP | soho router | 
279,"{'ROUTER', 'asus rt-ac55uhp', 'ASUS'}",0.004128499548445362,0.9056603773584907,RT-AC55UHP | soho router | 
280,"{'asus rt-ac56r', 'ROUTER', 'ASUS'}",0.0046875671956306715,0.6606060606060606,RT-AC56R | soho router | 
281,"{'asus rt-ac56r', 'ROUTER', 'ASUS'}",0.0046875671956306715,0.5891891891891892,RT-AC56R | soho router | 
282,"{'ROUTER', 'asus rt-ac56u', 'ASUS'}",0.006708811766223713,0.5234899328859061,RT-AC56U | soho router | 
283,"{'ROUTER', 'asus rt-ac56u', 'ASUS'}",0.006708811766223713,0.5454545454545454,RT-AC56U | soho router | 
284,"{'asus rt-ac58u', 'ROUTER', 'ASUS'}",0.0036124371048896916,0.875,RT-AC58U | soho router | 
285,"{'asus rt-ac58u', 'ROUTER', 'ASUS'}",0.0036124371048896916,0.9333333333333332,RT-AC58U | soho router | 
286,"{'asus rt-ac66u', 'ROUTER', 'ASUS'}",0.004558551584741753,0.7910447761194029,RT-AC66U | soho router | 
287,"{'asus rt-ac66u', 'ROUTER', 'ASUS'}",0.004558551584741753,0.5408163265306122,RT-AC66U | soho router | 
288,"{'ROUTER', 'ASUS', 'asus rt-ac66u_b1'}",0.0022792757923708767,0.7910447761194029,RT-AC66U_B1 | soho router | 
289,"{'ROUTER', 'ASUS', 'asus rt-ac66u_b1'}",0.0022792757923708767,0.5408163265306122,RT-AC66U_B1 | soho router | 
290,"{'ROUTER', 'ASUS', 'asus rt-ac68p'}",0.003870468326667527,0.9574468085106383,RT-AC68P | soho router | 
291,"{'ROUTER', 'ASUS', 'asus rt-ac68r'}",0.00210725497785232,0.98,RT-AC68R | soho router | 
292,"{'ROUTER', 'ASUS', 'asus rt-ac68r'}",0.00210725497785232,0.5,RT-AC68R | soho router | 
293,"{'ROUTER', 'asus rt-ac68u', 'ASUS'}",0.012987571496151035,0.993421052631579,RT-AC68U | soho router | 
294,"{'ROUTER', 'asus rt-ac68u', 'ASUS'}",0.012987571496151035,1.0,RT-AC68U | soho router | 
295,"{'ROUTER', 'ASUS', 'asus rt-ac68w'}",0.001634197737926289,0.59375,RT-AC68W | soho router | 
296,"{'ROUTER', 'ASUS', 'asus rt-ac68w'}",0.001634197737926289,1.0,RT-AC68W | soho router | 
297,"{'ROUTER', 'ASUS', 'asus rt-ac87u'}",0.0033544058831118566,0.78,RT-AC87U | soho router | 
298,"{'ROUTER', 'ASUS', 'asus rt-ac87u'}",0.0033544058831118566,0.5652173913043478,RT-AC87U | soho router | 
299,"{'ROUTER', 'ASUS', 'asus rt-ac88u'}",0.001634197737926289,0.95,RT-AC88U | soho router | 
300,"{'ROUTER', 'ASUS', 'asus rt-ac88u'}",0.001634197737926289,0.6129032258064516,RT-AC88U | soho router | 
301,"{'ROUTER', 'asus rt-acrh13', 'ASUS'}",0.0056766868791123725,0.75,RT-ACRH13 | soho router | 
302,"{'ROUTER', 'asus rt-acrh13', 'ASUS'}",0.0056766868791123725,0.5764192139737991,RT-ACRH13 | soho router | 
303,"{'ROUTER', 'asus rt-ax88u', 'ASUS'}",0.0010751300907409797,0.8333333333333334,RT-AX88U | soho router | 
304,"{'ROUTER', 'asus rt-ax88u', 'ASUS'}",0.0010751300907409797,0.6578947368421053,RT-AX88U | soho router | 
305,"{'ROUTER', 'ASUS', 'asus rt-n66r'}",0.0014621769234077324,0.918918918918919,RT-N66R | soho router | 
306,"{'ROUTER', 'ASUS', 'asus rt-n66r'}",0.0014621769234077324,0.9444444444444445,RT-N66R | soho router | 
307,"{'asus rt-n66u', 'ROUTER', 'ASUS'}",0.002752333032296908,0.8648648648648648,RT-N66U | soho router | 
308,"{'asus rt-n66u', 'ROUTER', 'ASUS'}",0.002752333032296908,1.0,RT-N66U | soho router | 
309,"{'ROUTER', 'asus rt-n66w', 'ASUS'}",0.001634197737926289,0.9743589743589743,RT-N66W | soho router | 
310,"{'ROUTER', 'asus rt-n66w', 'ASUS'}",0.001634197737926289,1.0,RT-N66W | soho router | 
311,"{'ROUTER', 'asus tm-ac1900', 'ASUS'}",0.005375650453704898,0.8865248226950355,TM-AC1900 | soho router | 
312,"{'ROUTER', 'asus tm-ac1900', 'ASUS'}",0.005375650453704898,0.8865248226950355,TM-AC1900 | soho router | 
313,"{'ROUTER', 'asus ws880', 'ASUS'}",0.001118135294370619,0.9629629629629631,WS880 | soho router | 
314,"{'wifi betplay mikrotik', 'ROUTER', 'ASUS'}",0.0020212445705930417,1.0,MikroTik | router | 
315,"{'asus rt-ac66u', 'BROADCOM', 'ROUTER'}",0.001118135294370619,0.5652173913043479,RT-AC66U | soho router | 
316,"{'BROADCOM', 'ROUTER', 'asus rt-ac87u'}",0.001376166516148454,1.0,RT-AC87U | soho router | 
317,"{'C-5S', 'mikrotik mikrotik', 'MIKROTIK'}",0.005590676471853094,0.962962962962963,"MikroTik,MikroTik | router,router | "
318,"{'C-5S', 'mikrotik mikrotik', 'MIKROTIK'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
319,"{'mikrotik mikrotik', 'C-5S', 'ROUTER'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
320,"{'mikrotik mikrotik', 'C-5S', 'ROUTER'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
321,"{'C-5S', 'mikrotik mikrotik', 'SWITCH'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
322,"{'C-5S', 'mikrotik mikrotik', 'SWITCH'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
323,"{'GIGABYTE', 'axis m5013 ptz camera', 'CAMERA'}",0.0012041457016298972,1.0,M5013 PTZ Dome Network Camera | camera | 
324,"{'axis m5014-v ptz camera', 'GIGABYTE', 'CAMERA'}",0.0012041457016298972,1.0,M5014-V PTZ Dome Network Camera | camera | 
325,"{'GIGABYTE', 'axis p5512-e ptz camera', 'CAMERA'}",0.0012041457016298972,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
326,"{'axis p5522-e ptz camera', 'GIGABYTE', 'CAMERA'}",0.0012041457016298972,1.0,P5522-E PTZ Dome Network Camera | camera | 
327,"{'GIGABYTE', 'axis p5534 ptz camera', 'CAMERA'}",0.0012041457016298972,1.0,P5534 PTZ Dome Network Camera | camera | 
328,"{'GIGABYTE', 'CAMERA', 'axis p5635-e mk ptz camera'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
329,"{'GIGABYTE', 'axis ptz camera', 'CAMERA'}",0.0012041457016298972,1.0,212 PTZ Network Camera | camera | 
330,"{'GIGABYTE', 'axis ptz camera oct', 'CAMERA'}",0.0012041457016298972,1.0,214 PTZ Network Camera | camera | 
331,"{'GIGABYTE', 'CAMERA', 'axis q6044 ptz camera'}",0.0012041457016298972,1.0,Q6044 PTZ Dome Network Camera | camera | 
332,"{'GIGABYTE', 'CAMERA', 'axis q6044-e ptz camera'}",0.0012041457016298972,1.0,Q6044-E PTZ Dome Network Camera | camera | 
333,"{'GIGABYTE', 'axis q6045-e mk ptz camera', 'CAMERA'}",0.0012041457016298972,1.0,Q6045-E Mk II PTZ Dome Network Camera | camera | 
334,"{'GIGABYTE', 'axis q6115-e ptz camera', 'CAMERA'}",0.0024082914032597944,1.0,Q6115-E PTZ Dome Network Camera | camera | 
335,"{'GLASS', 'europa mikrotik', 'CAMERA'}",0.001376166516148454,1.0,MikroTik | router | 
336,"{'axis m5013 ptz camera', 'HIKVISION', 'CAMERA'}",0.002494301810519073,0.9508196721311475,M5013 PTZ Dome Network Camera | camera | 
337,"{'axis m5014-v ptz camera', 'HIKVISION', 'CAMERA'}",0.0026233174214079905,0.9531250000000001,M5014-V PTZ Dome Network Camera | camera | 
338,"{'HIKVISION', 'CAMERA', 'axis p5512-e ptz camera'}",0.002494301810519073,0.9508196721311475,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
339,"{'axis p5522-e ptz camera', 'HIKVISION', 'CAMERA'}",0.002494301810519073,0.9508196721311475,P5522-E PTZ Dome Network Camera | camera | 
340,"{'axis p5534 ptz camera', 'HIKVISION', 'CAMERA'}",0.002494301810519073,0.9508196721311475,P5534 PTZ Dome Network Camera | camera | 
341,"{'HIKVISION', 'CAMERA', 'axis p5635-e mk ptz camera'}",0.002494301810519073,0.9508196721311475,P5635-E Mk II PTZ Dome Network Camera | camera | 
342,"{'HIKVISION', 'axis ptz camera', 'CAMERA'}",0.002494301810519073,0.9508196721311475,212 PTZ Network Camera | camera | 
343,"{'HIKVISION', 'axis ptz camera oct', 'CAMERA'}",0.002494301810519073,0.9508196721311475,214 PTZ Network Camera | camera | 
344,"{'HIKVISION', 'CAMERA', 'axis q6044 ptz camera'}",0.002494301810519073,0.9508196721311475,Q6044 PTZ Dome Network Camera | camera | 
345,"{'HIKVISION', 'CAMERA', 'axis q6044-e ptz camera'}",0.002494301810519073,0.9508196721311475,Q6044-E PTZ Dome Network Camera | camera | 
346,"{'axis q6045-e mk ptz camera', 'HIKVISION', 'CAMERA'}",0.002494301810519073,0.9508196721311475,Q6045-E Mk II PTZ Dome Network Camera | camera | 
347,"{'HIKVISION', 'axis q6115-e ptz camera', 'CAMERA'}",0.004988603621038146,0.9508196721311475,Q6115-E PTZ Dome Network Camera | camera | 
348,"{'wifi betplay mikrotik', 'MATRIX', 'CAMERA'}",0.0020212445705930417,0.5,MikroTik | router | 
349,"{'mikrotik mikrotik', 'CAMERA', 'MIKROTIK'}",0.011181352943706188,0.7602339181286549,"MikroTik,MikroTik | router,router | "
350,"{'mikrotik mikrotik', 'CAMERA', 'MIKROTIK'}",0.011181352943706188,0.5,"MikroTik,MikroTik | router,router | "
351,"{'NOMI', 'CAMERA', 'ljubomir dudic mikrotik'}",0.0010321248871113405,1.0,MikroTik | router | 
352,"{'NOMI', 'CAMERA', 'ljubomir dudic mikrotik'}",0.0010321248871113405,1.0,MikroTik | router | 
353,"{'axis camera', 'PANASONIC', 'CAMERA'}",0.0015481873306670106,0.6545454545454545,210 Network Camera | camera | 
354,"{'axis camera', 'PANASONIC', 'CAMERA'}",0.0015481873306670106,1.0,210 Network Camera | camera | 
355,"{'mikrotik mikrotik', 'CAMERA', 'ROUTERBOARD'}",0.011181352943706188,0.959409594095941,"MikroTik,MikroTik | router,router | "
356,"{'mikrotik mikrotik', 'CAMERA', 'ROUTERBOARD'}",0.011181352943706188,0.5,"MikroTik,MikroTik | router,router | "
357,"{'axis camera', 'CAMERA', 'SAMSUNG'}",0.0029243538468154647,0.5112781954887218,210 Network Camera | camera | 
358,"{'axis camera', 'CAMERA', 'SAMSUNG'}",0.0029243538468154647,0.9714285714285714,210 Network Camera | camera | 
359,"{'axis camera sep', 'CAMERA', 'SAMSUNG'}",0.0014621769234077324,0.9714285714285714,211 Network Camera | camera | 
360,"{'mikrotik mikrotik', 'SIAMOSERVIZISOLUZIONIWI4SPOTWI4TOWERISP', 'CAMERA'}",0.005590676471853094,0.9558823529411764,"MikroTik,MikroTik | router,router | "
361,"{'mikrotik mikrotik', 'SOLUTIONS3G', 'CAMERA'}",0.005590676471853094,0.9701492537313432,"MikroTik,MikroTik | router,router | "
362,"{'SPRINT', 'CAMERA', 'ljubomir dudic mikrotik'}",0.001161140498000258,1.0,MikroTik | router | 
363,"{'SPRINT', 'CAMERA', 'ljubomir dudic mikrotik'}",0.001161140498000258,1.0,MikroTik | router | 
364,"{'TEAM', 'CAMERA', 'ljubomir dudic mikrotik'}",0.0012041457016298972,1.0,MikroTik | router | 
365,"{'TEAM', 'CAMERA', 'ljubomir dudic mikrotik'}",0.0012041457016298972,1.0,MikroTik | router | 
366,"{'europa mikrotik', 'CAMERA', 'TELTONIKA'}",0.003010364254074743,1.0,MikroTik | router | 
367,"{'axis camera', 'TOSHIBA', 'CAMERA'}",0.0014621769234077324,0.6666666666666666,210 Network Camera | camera | 
368,"{'axis camera', 'TOSHIBA', 'CAMERA'}",0.0014621769234077324,0.5151515151515151,210 Network Camera | camera | 
369,"{'mikrotik mikrotik', 'CAMERA', 'WI4SPOT'}",0.005590676471853094,0.9558823529411764,"MikroTik,MikroTik | router,router | "
370,"{'mikrotik mikrotik', 'CAMERA', 'WI4TOWER'}",0.005590676471853094,0.9558823529411764,"MikroTik,MikroTik | router,router | "
371,"{'CCR1016', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.8441558441558441,"MikroTik,MikroTik | router,router | "
372,"{'CCR1016', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
373,"{'mikrotik mikrotik', 'CCR1016', 'ROUTER'}",0.002795338235926547,0.8441558441558441,"MikroTik,MikroTik | router,router | "
374,"{'mikrotik mikrotik', 'CCR1016', 'ROUTER'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
375,"{'mikrotik mikrotik', 'MIKROTIK', 'CCR1016-12G'}",0.002795338235926547,0.9154929577464788,"MikroTik,MikroTik | router,router | "
376,"{'mikrotik mikrotik', 'MIKROTIK', 'CCR1016-12G'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
377,"{'ROUTER', 'mikrotik mikrotik', 'CCR1016-12G'}",0.002795338235926547,0.8783783783783784,"MikroTik,MikroTik | router,router | "
378,"{'ROUTER', 'mikrotik mikrotik', 'CCR1016-12G'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
379,"{'CCR1016-12S', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
380,"{'CCR1016-12S', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
381,"{'mikrotik mikrotik', 'CCR1016-12S', 'ROUTER'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
382,"{'mikrotik mikrotik', 'CCR1016-12S', 'ROUTER'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
383,"{'CCR1036', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9420289855072463,"MikroTik,MikroTik | router,router | "
384,"{'CCR1036', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
385,"{'CCR1036', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,0.9285714285714285,"MikroTik,MikroTik | router,router | "
386,"{'CCR1036', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
387,"{'CCR1036-12G', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.8666666666666667,"MikroTik,MikroTik | router,router | "
388,"{'CCR1036-12G', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
389,"{'ROUTER', 'CCR1036-12G', 'mikrotik mikrotik'}",0.002795338235926547,0.8441558441558441,"MikroTik,MikroTik | router,router | "
390,"{'ROUTER', 'CCR1036-12G', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
391,"{'CCR1036-8G', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9420289855072463,"MikroTik,MikroTik | router,router | "
392,"{'CCR1036-8G', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
393,"{'CCR1036-8G', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,0.9154929577464788,"MikroTik,MikroTik | router,router | "
394,"{'CCR1036-8G', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
